ATCA_name,RA_atca,errRA_atca,DEC_atca,errDEC_atca,f20,ef20,f93,B3est,Flags,Flags2,ALMAname,SOURCE_ID,distance_alma,distance_vlbi,distance_grid,CATALOGUE_ID,RA_alma,RA_UNCERTAINTY_alma,DEC_alma,DEC_UNCERTAINTY_alma,FREQUENCY,FLUX,FLUX_UNCERTAINTY,DATE_OBSERVED,VALID,IVS,name,RA_vlbi,DEC_vlbi,Grid_close,OTHER,OTHER2
VLA_J0312+0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18168014,1.554879053,J0238+1636|J0238+166|J023838+163704|B0235+164,62058.66237,
VLA_J0318+1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.74084425,16.47574968,J0238+1636|J0238+166|J023838+163704|B0235+164,34779.68677,
VLA_J0319+1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.96356971,19.02535864,J0238+1636|J0238+166|J023838+163704|B0235+164,36346.22112,
VLA_J0321+1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.47126463,12.35387603,J0238+1636|J0238+166|J023838+163704|B0235+164,40666.85832,
VLA_J0323+0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83441326,5.569965758,J0238+1636|J0238+166|J023838+163704|B0235+164,55977.3866,
VLA_J0324+3410,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17150551,34.17940478,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,26621.41631,
VLA_J0325+2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.40339315,22.40010157,J0238+1636|J0238+166|J023838+163704|B0235+164,44925.30806,
VLA_J0327+0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.99673133,0.739646169,J0423-0120|J0423-013|J042315-012034|B0420-014,50304.89245,
VLA_J0329+3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.31397873,35.16833083,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,23787.30753,
VLA_J0329+2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49028927,27.93763875,J0237+2848|J0237+288|J023752+284814|B0234+285,41343.7596,
VLA_J0334+0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.72215286,8.004005319,J0423-0120|J0423-013|J042315-012034|B0420-014,54924.70849,
VLA_J0336+3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.12544838,32.30815064,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,35230.93323,
VLA_J0337+0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.32128301,1.622985342,J0423-0120|J0423-013|J042315-012034|B0420-014,42728.9422,
VLA_J0338+2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.57421845,22.72666223,J0237+2848|J0237+288|J023752+284814|B0234+285,53575.23236,
VLA_J0343+3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.87063505,36.37011938,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,24833.07297,
VLA_J0344+1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.09655067,15.99538038,J0238+1636|J0238+166|J023838+163704|B0235+164,56810.23071,
VLA_J0345+1453,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2767356,14.89709952,J0238+1636|J0238+166|J023838+163704|B0235+164,57877.13324,
VLA_J0347+2339,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.98796543,23.6653678,J0237+2848|J0237+288|J023752+284814|B0234+285,59445.46511,
VLA_J0355+3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.81912722,39.15272379,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,25760.78349,
VLA_J0356+2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.03525827,29.06175563,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,52093.01179,
VLA_J0357+2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.34004118,23.33161822,J0510+1800|J0510+180|J051002+180041|B0507+179,64062.14434,
VLA_J0359+3220,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.93713718,32.34643212,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,43690.81311,
VLA_J0400+0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.04889741,5.845311872,J0423-0120|J0423-013|J042315-012034|B0420-014,33155.05457,
VLA_J0401+0413,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33297073,4.226224314,J0423-0120|J0423-013|J042315-012034|B0420-014,28122.46956,
VLA_J0401+2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.43819199,21.1746075,J0510+1800|J0510+180|J051002+180041|B0507+179,58971.08685,
VLA_J0403+2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.77327534,26.00041745,J0510+1800|J0510+180|J051002+180041|B0507+179,62741.64691,
VLA_J0405+3803,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45526057,38.05895413,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,34131.62245,
VLA_J0406+0637,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6429479,6.620830136,J0423-0120|J0423-013|J042315-012034|B0420-014,32350.94368,
VLA_J0407+0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.87119466,7.702075722,J0423-0120|J0423-013|J042315-012034|B0420-014,35506.0818,
VLA_J0408+3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.08490663,30.54180297,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,52876.35161,
VLA_J0409+1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.34170297,12.29440216,J0423-0120|J0423-013|J042315-012034|B0420-014,50636.91621,
VLA_J0409+0640,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35769888,6.676417722,J0423-0120|J0423-013|J042315-012034|B0420-014,31427.19361,
VLA_J0412+0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.13940221,0.180139253,J0423-0120|J0423-013|J042315-012034|B0420-014,11084.09235,
VLA_J0412+1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.19143406,18.94363238,J0510+1800|J0510+180|J051002+180041|B0507+179,48987.35576,
VLA_J0414+3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.65523238,34.31422398,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,46667.4521,
VLA_J0418+3801,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.58865515,38.02661118,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,42339.06918,
VLA_J0419+3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84395635,39.92471599,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,40981.90466,
VLA_J0422+3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.58843239,30.96936468,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,59007.81336,
VLA_J0422+0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.71756105,2.324147456,J0423-0120|J0423-013|J042315-012034|B0420-014,13204.06639,
VLA_J0424+0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.03567512,2.073601233,J0423-0120|J0423-013|J042315-012034|B0420-014,12322.83467,
VLA_J0424+0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.19517526,0.601758178,J0423-0120|J0423-013|J042315-012034|B0420-014,7130.99295,
VLA_J0425+1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.35198125,17.92360557,J0510+1800|J0510+180|J051002+180041|B0507+179,38202.46017,
VLA_J0426+0518,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6525171,5.305520131,J0423-0120|J0423-013|J042315-012034|B0420-014,24120.03856,
VLA_J0426+2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73222833,23.46100942,J0510+1800|J0510+180|J051002+180041|B0507+179,41223.91445,
VLA_J0427+0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.94821057,4.952312653,J0423-0120|J0423-013|J042315-012034|B0420-014,23023.21138,
VLA_J0428+3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0242029,32.99778994,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,57566.86366,
VLA_J0429+2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.47066988,27.4105212,J0510+1800|J0510+180|J051002+180041|B0507+179,47453.51925,
VLA_J0431+2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7656724,20.62618469,J0510+1800|J0510+180|J051002+180041|B0507+179,34405.75899,
VLA_J0431+1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98908017,17.52660418,J0510+1800|J0510+180|J051002+180041|B0507+179,32680.57945,
VLA_J0433+0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.29623139,5.354338689,J0423-0120|J0423-013|J042315-012034|B0420-014,25704.16581,
VLA_J0433+2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.40762443,29.09874363,J0510+1800|J0510+180|J051002+180041|B0507+179,49902.9953,
VLA_J0438+3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.52061792,30.07931055,J0510+1800|J0510+180|J051002+180041|B0507+179,50721.07026,
VLA_J0439+3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.82406054,30.75209795,J0510+1800|J0510+180|J051002+180041|B0507+179,52287.75121,
VLA_J0440+1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.08808088,14.63248643,J0510+1800|J0510+180|J051002+180041|B0507+179,28373.39205,
VLA_J0440+2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.11558094,27.47796642,J0510+1800|J0510+180|J051002+180041|B0507+179,41971.33275,
VLA_J0443+3441,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.88181336,34.68518448,J0510+1800|J0510+180|J051002+180041|B0507+179,63670.35511,
VLA_J0444+1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.05194235,10.71312829,J0510+1800|J0510+180|J051002+180041|B0507+179,34591.34471,
VLA_J0445+0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25595328,7.264976028,J0423-0120|J0423-013|J042315-012034|B0420-014,36631.17309,
VLA_J0446+3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5478918,39.00475001,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,59852.36705,
VLA_J0448+3629,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14650668,36.49206007,J0319+4130|J0319+415|J031947+413042|3C84|B0316+413,64462.91006,
VLA_J0448+1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.21005035,11.46510303,J0510+1800|J0510+180|J051002+180041|B0507+179,29921.37896,
VLA_J0449+1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.28196293,11.35794346,J0510+1800|J0510+180|J051002+180041|B0507+179,30076.64714,
VLA_J0453+0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2593276,1.476563439,J0423-0120|J0423-013|J042315-012034|B0420-014,28649.86987,
VLA_J0456+0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.19656142,4.014707464,J0423-0120|J0423-013|J042315-012034|B0420-014,35789.80918,
VLA_J0457+0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.28212485,6.752016831,J0510+1800|J0510+180|J051002+180041|B0507+179,42084.72056,
VLA_J0459+0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.96687777,2.491993506,J0423-0120|J0423-013|J042315-012034|B0420-014,35709.77206,
VLA_J0501+1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.43862845,13.935339,J0510+1800|J0510+180|J051002+180041|B0507+179,16329.73043,
VLA_J0502+0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.56435808,6.152081697,J0510+1800|J0510+180|J051002+180041|B0507+179,43234.68934,
VLA_J0502+1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63841465,13.63637749,J0510+1800|J0510+180|J051002+180041|B0507+179,17030.28848,
VLA_J0503+0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83832155,2.051299069,J0423-0120|J0423-013|J042315-012034|B0420-014,38085.57286,
VLA_J0505+0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.34660304,4.995201272,J0423-0120|J0423-013|J042315-012034|B0420-014,44211.131,
VLA_J0509+3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.274359,35.47146833,J0510+1800|J0510+180|J051002+180041|B0507+179,62855.59994,
VLA_J0509+0541,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.35818532,5.693148233,J0510+1800|J0510+180|J051002+180041|B0507+179,44346.31857,
VLA_J0509+1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.36440445,10.19572227,J0510+1800|J0510+180|J051002+180041|B0507+179,28139.54425,
VLA_J0511+1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.90966525,13.95533156,J0510+1800|J0510+180|J051002+180041|B0507+179,14666.69654,
VLA_J0511+0110,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99005248,1.180398811,J0423-0120|J0423-013|J042315-012034|B0420-014,44752.26226,
VLA_J0512+1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.17088739,15.28985583,J0510+1800|J0510+180|J051002+180041|B0507+179,10059.05793,
VLA_J0513+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.41680216,1.006015008,J0423-0120|J0423-013|J042315-012034|B0420-014,46138.61284,
VLA_J0517+0648,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.46393399,6.800891778,J0510+1800|J0510+180|J051002+180041|B0507+179,40933.9149,
VLA_J0518+2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.51593547,20.91458262,J0510+1800|J0510+180|J051002+180041|B0507+179,12471.92667,
VLA_J0518+3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.52142696,33.10371256,J0510+1800|J0510+180|J051002+180041|B0507+179,54715.26036,
VLA_J0519+0848,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.79504636,8.815759672,J0510+1800|J0510+180|J051002+180041|B0507+179,34053.43192,
VLA_J0519+2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.88761329,27.73453991,J0510+1800|J0510+180|J051002+180041|B0507+179,35874.39825,
VLA_J0521+1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.29119151,16.63945878,J0510+1800|J0510+180|J051002+180041|B0507+179,10758.18993,
VLA_J0521+2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.44152453,21.21429218,J0510+1800|J0510+180|J051002+180041|B0507+179,15221.74008,
VLA_J0522+0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57278112,1.225329514,J0423-0120|J0423-013|J042315-012034|B0420-014,53915.65012,
VLA_J0527+0331,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88627269,3.525421286,J0510+1800|J0510+180|J051002+180041|B0507+179,54381.37115,
VLA_J0530+1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.73506978,13.53198599,J0510+1800|J0510+180|J051002+180041|B0507+179,24237.39816,
VLA_J0532+0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.16249359,7.545373608,J0510+1800|J0510+180|J051002+180041|B0507+179,42566.89291,
VLA_J0534+1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6854676,19.45596881,J0510+1800|J0510+180|J051002+180041|B0507+179,21683.53413,
VLA_J0535+3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.97965763,39.18288464,J0510+1800|J0510+180|J051002+180041|B0507+179,78848.50836,
VLA_J0539+1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.92652497,14.56265604,J0510+1800|J0510+180|J051002+180041|B0507+179,28469.79836,
VLA_J0544+1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.21749872,11.31386766,J0510+1800|J0510+180|J051002+180041|B0507+179,38722.93085,
VLA_J0547+2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.89228718,27.36578962,J0510+1800|J0510+180|J051002+180041|B0507+179,45838.87939,
VLA_J0550+2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.69746214,23.44671581,J0510+1800|J0510+180|J051002+180041|B0507+179,39465.46032,
VLA_J0551+0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.79678893,8.486450672,J0510+1800|J0510+180|J051002+180041|B0507+179,49710.87056,
VLA_J0552+3754,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.07473717,37.9070229,J0510+1800|J0510+180|J051002+180041|B0507+179,78967.05731,
VLA_J0552+1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10785422,19.22785216,J0510+1800|J0510+180|J051002+180041|B0507+179,36410.96417,
VLA_J0552+0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20875609,3.224234619,J0510+1800|J0510+180|J051002+180041|B0507+179,65248.80316,
VLA_J0554+3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.53970525,35.69205587,J0510+1800|J0510+180|J051002+180041|B0507+179,72711.61323,
VLA_J0555+3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.87835673,39.81365694,J0510+1800|J0510+180|J051002+180041|B0507+179,86091.38147,
VLA_J0558+3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5003693,34.31344085,J0510+1800|J0510+180|J051002+180041|B0507+179,70184.09196,
VLA_J0559+3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75188391,37.83208885,J0510+1800|J0510+180|J051002+180041|B0507+179,81101.30557,
VLA_J0559+2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.88347139,23.898313,J0510+1800|J0510+180|J051002+180041|B0507+179,46649.4994,
VLA_J0603+1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.78804276,17.70466961,J0510+1800|J0510+180|J051002+180041|B0507+179,45498.39687,
VLA_J0603+2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9648209,21.99380528,J0510+1800|J0510+180|J051002+180041|B0507+179,47692.46366,
VLA_J0604+2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1194492,20.35618227,J0510+1800|J0510+180|J051002+180041|B0507+179,47017.58666,
VLA_J0604+1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.20570678,10.92788181,J0510+1800|J0510+180|J051002+180041|B0507+179,54082.22537,
VLA_J0604+2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.22967242,24.49862124,J0510+1800|J0510+180|J051002+180041|B0507+179,51567.64674,
VLA_J0605+0939,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29213774,9.653780717,J0510+1800|J0510+180|J051002+180041|B0507+179,56747.72829,
VLA_J0613+1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4015004,17.14026264,J0510+1800|J0510+180|J051002+180041|B0507+179,54608.19009,
VLA_J0613+2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45891318,26.07686666,J0510+1800|J0510+180|J051002+180041|B0507+179,60540.32579,
VLA_J0613+1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.49038648,13.11261136,J0510+1800|J0510+180|J051002+180041|B0507+179,58122.34119,
VLA_J0622+3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.71759151,33.43622492,J0510+1800|J0510+180|J051002+180041|B0507+179,80796.13458,
VLA_J0624+3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.07925538,38.94687113,J0510+1800|J0510+180|J051002+180041|B0507+179,95140.2242,
VLA_J0625+1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.44134276,14.67215304,J0510+1800|J0510+180|J051002+180041|B0507+179,66455.3403,
VLA_J0630+1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53024381,17.63692547,J0510+1800|J0510+180|J051002+180041|B0507+179,68588.20025,
VLA_J0631+2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7544273,20.34978064,J0510+1800|J0510+180|J051002+180041|B0507+179,69296.39046,
VLA_J0632+1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.06385853,10.36714378,J0750+1231|J0750+125|J075051+123113|B0748+126,69750.91508,
VLA_J0632+1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13964943,15.90627239,J0750+1231|J0750+125|J075051+123113|B0748+126,69362.91497,
VLA_J0632+1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.17973138,15.99933894,J0750+1231|J0750+125|J075051+123113|B0748+126,69270.58933,
VLA_J0642+3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7422484,35.15510531,J0510+1800|J0510+180|J051002+180041|B0507+179,96501.47745,
VLA_J0643+0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8601876,8.960558931,J0750+1231|J0750+125|J075051+123113|B0748+126,60957.55832,
VLA_J0644+3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.22379,39.24653721,J0510+1800|J0510+180|J051002+180041|B0507+179,106374.3745,
VLA_J0645+2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3504147,21.36422269,J0750+1231|J0750+125|J075051+123113|B0748+126,64654.22323,
VLA_J0646+3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5634918,30.68989742,J0750+1231|J0750+125|J075051+123113|B0748+126,84632.16435,
VLA_J0653+3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.492845,37.09461285,J0750+1231|J0750+125|J075051+123113|B0748+126,99648.26948,
VLA_J0656-0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0463358,-3.385217403,J0750+1231|J0750+125|J075051+123113|B0748+126,75282.72083,
VLA_J0657+2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.273648,24.39872063,J0750+1231|J0750+125|J075051+123113|B0748+126,62648.43634,
VLA_J0659+0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8249835,8.225264842,J0750+1231|J0750+125|J075051+123113|B0748+126,48178.43073,
VLA_J0700+1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0063564,17.15602815,J0750+1231|J0750+125|J075051+123113|B0748+126,47254.76656,
VLA_J0702+2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.632462,26.73639634,J0750+1231|J0750+125|J075051+123113|B0748+126,65464.44079,
VLA_J0707+2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8582672,29.28850861,J0750+1231|J0750+125|J075051+123113|B0748+126,70451.05466,
VLA_J0714+3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.6034061,35.57772121,J0750+1231|J0750+125|J075051+123113|B0748+126,88135.20374,
VLA_J0719+3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8309153,33.11936348,J0750+1231|J0750+125|J075051+123113|B0748+126,78564.90357,
VLA_J0721+0406,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.3496251,4.11228145,J0750+1231|J0750+125|J075051+123113|B0748+126,40034.59316,
VLA_J0725+1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3200324,14.42048519,J0750+1231|J0750+125|J075051+123113|B0748+126,23414.99597,
VLA_J0725-0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4609998,-0.915706733,J0750+1231|J0750+125|J075051+123113|B0748+126,53272.14345,
VLA_J0726+2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5594198,21.88892059,J0750+1231|J0750+125|J075051+123113|B0748+126,39809.7331,
VLA_J0728+2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0858679,21.88510841,J0750+1231|J0750+125|J075051+123113|B0748+126,38868.24457,
VLA_J0731+2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8906061,24.8662775,J0750+1231|J0750+125|J075051+123113|B0748+126,47382.87723,
VLA_J0732+0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0949528,1.843162286,J0750+1231|J0750+125|J075051+123113|B0748+126,41811.28872,
VLA_J0733+0456,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4894163,4.937360178,J0750+1231|J0750+125|J075051+123113|B0748+126,31152.80884,
VLA_J0735+3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9815114,33.11932565,J0750+1231|J0750+125|J075051+123113|B0748+126,75168.99045,
VLA_J0736+2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0569212,29.90616243,J0750+1231|J0750+125|J075051+123113|B0748+126,63771.54298,
VLA_J0736+2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2419738,26.08054048,J0750+1231|J0750+125|J075051+123113|B0748+126,50218.46961,
VLA_J0738+1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5308073,17.70527728,J0750+1231|J0750+125|J075051+123113|B0748+126,21705.81676,
VLA_J0739+0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8251412,1.6179494,J0750+1231|J0750+125|J075051+123113|B0748+126,40569.34171,
VLA_J0740+2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.139766,28.87979072,J0750+1231|J0750+125|J075051+123113|B0748+126,59526.31109,
VLA_J0741+3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2945971,31.20006362,J0750+1231|J0750+125|J075051+123113|B0748+126,67727.551,
VLA_J0741+2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.3572202,27.11260893,J0750+1231|J0750+125|J075051+123113|B0748+126,53135.11223,
VLA_J0743+1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7712784,17.2401144,J0750+1231|J0750+125|J075051+123113|B0748+126,18295.10488,
VLA_J0743+3941,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.791194,39.69188361,J0854+2006|J0854+201|J085448+200647|B0851+202,89589.49844,
VLA_J0743+2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9373839,23.47750093,J0750+1231|J0750+125|J075051+123113|B0748+126,39916.01805,
VLA_J0745+1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.387748,10.18685898,J0750+1231|J0750+125|J075051+123113|B0748+126,9613.199369,
VLA_J0745+3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.423631,31.7157269,J0750+1231|J0750+125|J075051+123113|B0748+126,69237.54041,
VLA_J0745-0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.475343,-0.738205522,J0750+1231|J0750+125|J075051+123113|B0748+126,47923.47418,
VLA_J0745+3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4971836,33.22614852,J0854+2006|J0854+201|J085448+200647|B0851+202,72559.18314,
VLA_J0746+2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6078091,25.81725966,J0750+1231|J0750+125|J075051+123113|B0748+126,48019.95861,
VLA_J0746+2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.668468,27.58306866,J0750+1231|J0750+125|J075051+123113|B0748+126,54343.68897,
VLA_J0748+2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1504553,24.00669723,J0750+1231|J0750+125|J075051+123113|B0748+126,41400.29572,
VLA_J0750+1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5013748,18.38650199,J0750+1231|J0750+125|J075051+123113|B0748+126,21137.70769,
VLA_J0751+0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7595067,1.871044881,J0750+1231|J0750+125|J075051+123113|B0748+126,38325.67327,
VLA_J0751+3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9736384,33.22217187,J0854+2006|J0854+201|J085448+200647|B0851+202,69033.99101,
VLA_J0752+3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1704496,37.50675326,J0854+2006|J0854+201|J085448+200647|B0851+202,79270.6633,
